,order_no,user_id,vehicle_type,platform_type,personal_or_business,placement_day_of_month,placement_weekday,placement_time,confirmation_day_of_month,confirmation_weekday,confirmation_time,arrival_at_pickup_day_of_month,arrival_at_pickup_weekday,arrival_at_pickup_time,pickup_day_of_month,pickup_weekday,pickup_time,distance_km,temperature,pickup_lat,pickup_long,destination_lat,destination_long,rider_id
4603,Order_No_14301,User_Id_2330,Bike,3,Business,15,1,3:01:13 PM,15,1,3:16:23 PM,15,1,3:32:04 PM,15,1,3:57:47 PM,7,23.246119694548046,-1.233018,36.8004477,-1.2645318,36.7981775,Rider_Id_484
4604,Order_No_26942,User_Id_2344,Bike,3,Business,20,3,10:46:29 AM,20,3,10:47:17 AM,20,3,10:48:33 AM,20,3,10:55:06 AM,8,26.2,-1.2551895,36.7822034,-1.2985749,36.8088,Rider_Id_828
4605,Order_No_22205,User_Id_2030,Bike,3,Business,4,2,1:03:42 PM,4,2,1:35:42 PM,4,2,2:09:32 PM,4,2,2:51:14 PM,3,23.7,-1.304081,36.777099,-1.295908,36.791433000000005,Rider_Id_847
4606,Order_No_3629,User_Id_435,Bike,3,Business,16,4,9:00:34 AM,16,4,9:02:16 AM,16,4,9:08:13 AM,16,4,9:25:22 AM,7,23.246119694548046,-1.2642978,36.819261,-1.300921,36.828195,Rider_Id_99
4607,Order_No_23450,User_Id_3458,Bike,3,Business,24,6,11:23:15 AM,24,6,11:24:29 AM,24,6,11:47:18 AM,24,6,11:50:01 AM,7,24.2,-1.2657298000000001,36.804367600000006,-1.2970761999999998,36.8453541,Rider_Id_498
4608,Order_No_1268,User_Id_868,Bike,3,Business,23,6,1:46:04 PM,23,6,1:46:30 PM,23,6,1:56:13 PM,23,6,1:58:42 PM,4,28.3,-1.265715,36.823815,-1.2600926000000001,36.8088685,Rider_Id_434
4609,Order_No_14502,User_Id_1389,Bike,3,Business,28,4,4:41:45 PM,28,4,4:53:11 PM,28,4,4:53:38 PM,28,4,4:58:54 PM,13,27.8,-1.207546,36.7913976,-1.2283403,36.8822756,Rider_Id_801
4610,Order_No_3136,User_Id_3674,Bike,3,Business,9,3,10:34:06 AM,9,3,10:34:24 AM,9,3,10:47:31 AM,9,3,10:51:26 AM,4,25.2,-1.2551895,36.7822034,-1.2705739,36.8023118,Rider_Id_932
4611,Order_No_12108,User_Id_3146,Bike,1,Personal,16,6,3:37:19 PM,16,6,3:38:00 PM,16,6,3:43:36 PM,16,6,3:47:56 PM,11,22.8,-1.2810205,36.8248105,-1.2967258,36.7577399,Rider_Id_698
4612,Order_No_25796,User_Id_3287,Bike,3,Business,18,4,5:54:57 PM,18,4,5:56:27 PM,18,4,6:06:29 PM,18,4,6:07:53 PM,2,23.246119694548046,-1.2452664,36.802854100000005,-1.2649605,36.798177700000004,Rider_Id_576
4613,Order_No_16274,User_Id_1244,Bike,3,Business,13,4,2:47:55 PM,13,4,2:48:40 PM,13,4,2:55:14 PM,13,4,3:19:19 PM,9,26.3,-1.2600926000000001,36.8088685,-1.303596,36.778378000000004,Rider_Id_882
4614,Order_No_27499,User_Id_190,Bike,3,Business,13,4,1:41:12 PM,13,4,1:46:18 PM,13,4,2:16:57 PM,13,4,2:18:42 PM,5,23.3,-1.3270347,36.866736200000005,-1.3390024,36.8746657,Rider_Id_643
4615,Order_No_5432,User_Id_2200,Bike,3,Business,27,3,12:45:05 PM,27,3,12:45:51 PM,27,3,1:46:22 PM,27,3,2:37:49 PM,17,29.7,-1.3700383,36.9190174,-1.290894,36.822971,Rider_Id_728
4616,Order_No_2143,User_Id_81,Bike,3,Business,30,5,9:35:05 AM,30,5,9:35:42 AM,30,5,9:40:17 AM,30,5,9:44:02 AM,4,19.2,-1.2641496,36.791413899999995,-1.2555811000000001,36.802267,Rider_Id_167
4617,Order_No_25873,User_Id_2330,Bike,3,Business,12,3,11:14:36 AM,12,3,11:20:03 AM,12,3,11:38:43 AM,12,3,11:39:59 AM,8,19.2,-1.3015197,36.7658456,-1.3192788999999998,36.711299100000005,Rider_Id_739
4618,Order_No_13604,User_Id_3051,Bike,3,Personal,10,1,12:03:18 PM,10,1,12:04:48 PM,10,1,12:11:19 PM,10,1,12:15:29 PM,10,18.4,-1.2702333000000001,36.80065,-1.2470533000000001,36.760771999999996,Rider_Id_875
4619,Order_No_21971,User_Id_2066,Bike,3,Business,1,1,12:14:31 PM,1,1,12:14:59 PM,1,1,12:15:36 PM,1,1,12:35:42 PM,13,23.246119694548046,-1.3210188999999999,36.841055100000005,-1.2486795,36.81568239999999,Rider_Id_564
4620,Order_No_11206,User_Id_2216,Bike,3,Business,18,4,3:57:23 PM,18,4,3:58:09 PM,18,4,4:03:39 PM,18,4,4:08:32 PM,8,23.246119694548046,-1.2551895,36.7822034,-1.2868736,36.780588200000004,Rider_Id_708
4621,Order_No_7944,User_Id_393,Bike,3,Business,10,1,2:15:09 PM,10,1,2:15:49 PM,10,1,2:27:01 PM,10,1,3:14:29 PM,13,18.4,-1.3228003000000002,36.8306435,-1.2991441000000001,36.7528804,Rider_Id_567
4622,Order_No_14326,User_Id_391,Bike,3,Business,4,4,12:12:45 PM,4,4,12:21:56 PM,4,4,12:37:54 PM,4,4,12:58:33 PM,5,23.246119694548046,-1.300921,36.828195,-1.2867454,36.8259017,Rider_Id_532
4623,Order_No_1100,User_Id_2069,Bike,3,Business,16,6,10:52:07 AM,16,6,10:52:26 AM,16,6,11:04:58 AM,16,6,11:23:28 AM,9,25.9,-1.265715,36.823815,-1.228911,36.881876,Rider_Id_427
4624,Order_No_20630,User_Id_3222,Bike,3,Business,26,1,11:38:56 AM,26,1,12:52:37 PM,26,1,1:00:21 PM,26,1,1:17:30 PM,6,22.9,-1.2551895,36.7822034,-1.2813370000000002,36.818968,Rider_Id_725
4625,Order_No_3109,User_Id_2705,Bike,1,Personal,8,1,12:08:56 PM,8,1,12:24:07 PM,8,1,12:53:33 PM,8,1,1:04:53 PM,20,24.3,-1.1964119,36.750358,-1.29387,36.7907813,Rider_Id_882
4626,Order_No_28199,User_Id_1004,Bike,3,Business,26,5,2:40:09 PM,26,5,2:40:36 PM,26,5,2:45:15 PM,26,5,2:50:41 PM,16,23.246119694548046,-1.3250048,36.869718799999994,-1.2600616000000002,36.787018200000006,Rider_Id_531
4627,Order_No_19341,User_Id_1451,Bike,1,Personal,20,1,7:13:40 PM,20,1,7:14:21 PM,20,1,7:32:39 PM,20,1,7:35:49 PM,22,18.3,-1.2931317,36.7778105,-1.3930699,36.77498320000001,Rider_Id_74
4628,Order_No_13231,User_Id_3404,Bike,3,Business,19,3,1:41:48 PM,19,3,1:42:47 PM,19,3,1:53:18 PM,19,3,1:57:05 PM,5,24.6,-1.2527958000000001,36.8003131,-1.279395,36.825364,Rider_Id_237
4629,Order_No_13341,User_Id_2828,Bike,3,Business,1,5,8:58:59 AM,1,5,11:46:11 AM,1,5,11:53:37 AM,1,5,11:59:53 AM,14,28.5,-1.2710687,36.8142839,-1.2137605,36.8788137,Rider_Id_551
4630,Order_No_24193,User_Id_3578,Bike,3,Business,15,4,2:11:24 PM,15,4,3:29:55 PM,15,4,3:30:25 PM,15,4,3:46:00 PM,6,27.5,-1.2551895,36.7822034,-1.279395,36.825364,Rider_Id_268
4631,Order_No_7284,User_Id_1687,Bike,3,Business,14,4,10:14:21 AM,14,4,10:17:50 AM,14,4,10:26:54 AM,14,4,10:50:33 AM,3,23.6,-1.2626574,36.8014034,-1.2729802,36.793734,Rider_Id_91
4632,Order_No_26441,User_Id_788,Bike,3,Business,20,3,1:39:40 PM,20,3,1:39:59 PM,20,3,1:52:37 PM,20,3,2:02:57 PM,7,28.6,-1.207546,36.7913976,-1.225322,36.80855,Rider_Id_311
4633,Order_No_18058,User_Id_111,Bike,3,Business,13,2,3:41:42 PM,13,2,3:42:10 PM,13,2,3:49:22 PM,13,2,3:54:16 PM,3,26.1,-1.268027,36.8037005,-1.2551895,36.7822034,Rider_Id_50
4634,Order_No_1684,User_Id_2069,Bike,3,Business,17,4,11:41:31 AM,17,4,11:42:15 AM,17,4,11:52:04 AM,17,4,12:07:35 PM,9,25.4,-1.265715,36.823815,-1.228911,36.881876,Rider_Id_52
4635,Order_No_414,User_Id_1402,Bike,3,Business,22,5,4:47:17 PM,22,5,4:52:58 PM,22,5,5:15:34 PM,22,5,5:20:39 PM,1,28.6,-1.290894,36.822971,-1.2813012,36.832396200000005,Rider_Id_365
4636,Order_No_17739,User_Id_3703,Bike,3,Personal,31,1,12:51:12 PM,31,1,12:51:34 PM,31,1,12:59:32 PM,31,1,1:06:00 PM,3,21.0,-1.2765492,36.7669809,-1.2959724,36.7569331,Rider_Id_854
4637,Order_No_11796,User_Id_3752,Bike,3,Business,9,4,8:59:56 AM,9,4,9:40:06 AM,9,4,9:59:19 AM,9,4,10:07:17 AM,15,23.246119694548046,-1.1648303,36.951368,-1.2285834999999998,36.882646799999996,Rider_Id_484
4638,Order_No_4240,User_Id_646,Bike,2,Personal,3,2,1:14:47 PM,3,2,1:14:55 PM,3,2,1:36:37 PM,3,2,1:38:14 PM,14,20.0,-1.2805537,36.7920739,-1.235348,36.760016,Rider_Id_844
4639,Order_No_23926,User_Id_53,Bike,3,Business,14,5,12:32:19 PM,14,5,1:19:59 PM,14,5,1:32:03 PM,14,5,1:37:41 PM,8,22.8,-1.3167113000000001,36.8301563,-1.2770708,36.8231093,Rider_Id_36
4640,Order_No_4195,User_Id_1578,Bike,3,Business,8,4,2:42:49 PM,8,4,2:44:38 PM,8,4,2:48:39 PM,8,4,2:54:36 PM,10,27.3,-1.28878,36.8168312,-1.2413316,36.878552500000005,Rider_Id_237
4641,Order_No_11988,User_Id_269,Bike,3,Business,11,2,2:50:32 PM,11,2,3:00:15 PM,11,2,3:18:38 PM,11,2,3:23:31 PM,15,22.5,-1.3226301999999999,36.8719901,-1.2551895,36.7822034,Rider_Id_362
4642,Order_No_25430,User_Id_3517,Bike,3,Business,27,6,9:00:52 AM,27,6,9:01:14 AM,27,6,9:01:17 AM,27,6,10:04:30 AM,15,23.246119694548046,-1.300921,36.828195,-1.3882008,36.7699445,Rider_Id_293
4643,Order_No_3763,User_Id_635,Bike,3,Business,4,6,11:30:11 AM,4,6,11:42:51 AM,4,6,11:56:58 AM,4,6,12:08:40 PM,12,23.246119694548046,-1.300921,36.828195,-1.2683238000000001,36.7710177,Rider_Id_591
4644,Order_No_19577,User_Id_411,Bike,3,Business,26,2,12:55:13 PM,26,2,12:58:08 PM,26,2,1:02:05 PM,26,2,1:11:02 PM,17,26.0,-1.3266489,36.703369099999996,-1.2768326,36.8073804,Rider_Id_533
4645,Order_No_13337,User_Id_186,Bike,3,Business,31,4,3:29:38 PM,31,4,3:32:52 PM,31,4,3:41:04 PM,31,4,3:54:08 PM,5,28.9,-1.2825816,36.8092346,-1.2571472,36.795063299999995,Rider_Id_206
4646,Order_No_1167,User_Id_53,Bike,3,Business,6,3,11:45:51 AM,6,3,11:47:27 AM,6,3,11:56:33 AM,6,3,12:24:36 PM,5,22.3,-1.3004062,36.829741,-1.2770708,36.8231093,Rider_Id_210
4647,Order_No_16676,User_Id_1932,Bike,3,Business,28,4,9:48:09 AM,28,4,9:58:11 AM,28,4,10:15:10 AM,28,4,10:17:28 AM,5,23.246119694548046,-1.281223,36.8239,-1.3100608999999999,36.820536499999996,Rider_Id_88
4648,Order_No_26200,User_Id_3355,Bike,3,Business,17,5,2:41:40 PM,17,5,2:43:19 PM,17,5,3:32:39 PM,17,5,3:35:29 PM,7,20.3,-1.2668734,36.8054026,-1.3052491000000002,36.8223899,Rider_Id_229
4649,Order_No_1519,User_Id_2829,Bike,3,Business,5,3,1:55:21 PM,5,3,1:55:39 PM,5,3,2:01:05 PM,5,3,2:04:44 PM,21,18.8,-1.2571472,36.795063299999995,-1.3562374,36.904295399999995,Rider_Id_344
4650,Order_No_20221,User_Id_1787,Bike,3,Business,8,1,2:23:38 PM,8,1,2:28:53 PM,8,1,2:44:07 PM,8,1,2:52:47 PM,15,24.8,-1.2297202,36.881950700000004,-1.3061785,36.90941420000001,Rider_Id_589
4651,Order_No_7696,User_Id_2532,Bike,3,Business,29,3,2:57:23 PM,29,3,2:59:26 PM,29,3,3:03:21 PM,29,3,3:16:30 PM,8,21.0,-1.2551895,36.7822034,-1.3012902,36.80964,Rider_Id_161
4652,Order_No_24669,User_Id_20,Bike,3,Business,29,1,10:56:47 AM,29,1,10:56:56 AM,29,1,11:07:34 AM,29,1,11:11:30 AM,14,23.246119694548046,-1.2629666000000002,36.8068369,-1.3278522,36.8711134,Rider_Id_205
4653,Order_No_18914,User_Id_1041,Bike,1,Personal,29,2,7:43:42 AM,29,2,7:44:16 AM,29,2,7:49:52 AM,29,2,8:00:45 AM,8,16.4,-1.2594002,36.7888767,-1.2898353999999999,36.787270299999996,Rider_Id_116
4654,Order_No_11289,User_Id_1426,Bike,1,Personal,17,1,1:17:14 PM,17,1,1:17:47 PM,17,1,1:23:51 PM,17,1,1:36:31 PM,9,28.4,-1.2596068999999999,36.8064579,-1.2941988000000002,36.7685658,Rider_Id_281
4655,Order_No_18487,User_Id_2051,Bike,1,Personal,2,2,9:07:29 AM,2,2,9:08:23 AM,2,2,9:23:25 AM,2,2,9:26:30 AM,6,15.3,-1.2646714,36.8269505,-1.2312475,36.8427731,Rider_Id_622
4656,Order_No_17399,User_Id_111,Bike,3,Business,10,5,3:03:33 PM,10,5,3:05:58 PM,10,5,3:08:10 PM,10,5,3:19:35 PM,6,23.246119694548046,-1.2551895,36.7822034,-1.2603178999999998,36.8305747,Rider_Id_576
4657,Order_No_20515,User_Id_1053,Bike,2,Personal,19,7,11:46:13 AM,19,7,12:17:22 PM,19,7,12:58:47 PM,19,7,1:06:44 PM,10,18.2,-1.2203754999999998,36.816571100000004,-1.2728058,36.8049903,Rider_Id_56
4658,Order_No_23900,User_Id_3602,Bike,3,Business,9,6,2:13:55 PM,9,6,2:33:14 PM,9,6,2:54:56 PM,9,6,3:05:45 PM,21,29.8,-1.2198413000000001,36.9054958,-1.2963097,36.7688221,Rider_Id_704
4659,Order_No_17795,User_Id_3291,Bike,3,Business,30,2,3:40:26 PM,30,2,3:51:19 PM,30,2,4:19:01 PM,30,2,4:34:02 PM,5,23.246119694548046,-1.2628473,36.781805,-1.2600926000000001,36.8088685,Rider_Id_709
4660,Order_No_10149,User_Id_2691,Bike,3,Business,4,2,9:41:44 AM,4,2,10:42:52 AM,4,2,11:12:55 AM,4,2,11:18:54 AM,6,19.3,-1.2857671,36.7875614,-1.2984649,36.8171889,Rider_Id_436
4661,Order_No_22247,User_Id_391,Bike,3,Business,24,3,10:10:02 AM,24,3,10:15:55 AM,24,3,10:21:48 AM,24,3,10:32:57 AM,10,23.246119694548046,-1.2867454,36.8259017,-1.3307985,36.8036471,Rider_Id_61
4662,Order_No_5061,User_Id_1578,Bike,3,Business,21,3,9:46:03 AM,21,3,10:23:17 AM,21,3,10:24:20 AM,21,3,10:29:03 AM,7,16.9,-1.28878,36.8168312,-1.2571472,36.795063299999995,Rider_Id_878
4663,Order_No_6370,User_Id_3521,Bike,3,Business,28,4,10:48:21 AM,28,4,10:49:26 AM,28,4,10:51:56 AM,28,4,11:08:26 AM,3,23.7,-1.2536209999999999,36.7991917,-1.2696908000000002,36.81519,Rider_Id_697
4664,Order_No_17796,User_Id_3119,Bike,3,Business,11,1,12:07:25 PM,11,1,12:09:43 PM,11,1,12:14:25 PM,11,1,12:22:34 PM,14,24.2,-1.2820764,36.8255099,-1.3238511,36.7210093,Rider_Id_812
4665,Order_No_4016,User_Id_2587,Bike,3,Business,29,1,11:40:14 AM,29,1,12:10:48 PM,29,1,12:18:01 PM,29,1,12:24:29 PM,5,23.246119694548046,-1.2765736,36.851364600000004,-1.28878,36.8168312,Rider_Id_101
4666,Order_No_27554,User_Id_3264,Bike,3,Business,3,5,2:20:11 PM,3,5,2:22:34 PM,3,5,2:25:34 PM,3,5,2:27:16 PM,9,23.246119694548046,-1.2551895,36.7822034,-1.3088824,36.8311983,Rider_Id_76
4667,Order_No_24468,User_Id_2676,Bike,3,Business,28,4,11:14:47 AM,28,4,11:15:11 AM,28,4,11:20:25 AM,28,4,11:23:45 AM,2,28.1,-1.2963097,36.7688221,-1.3014461000000002,36.7661381,Rider_Id_599
4668,Order_No_3710,User_Id_3674,Bike,3,Business,3,3,2:33:55 PM,3,3,2:34:05 PM,3,3,2:38:23 PM,3,3,2:40:15 PM,8,28.3,-1.2551895,36.7822034,-1.2976788000000001,36.802791600000006,Rider_Id_245
4669,Order_No_11037,User_Id_3264,Bike,3,Business,7,4,2:34:42 PM,7,4,2:35:35 PM,7,4,2:38:44 PM,7,4,2:45:53 PM,9,31.1,-1.2551895,36.7822034,-1.2963316,36.7863289,Rider_Id_952
4670,Order_No_19901,User_Id_3496,Bike,3,Business,28,1,4:08:01 PM,28,1,4:10:05 PM,28,1,4:36:16 PM,28,1,5:25:08 PM,16,22.6,-1.335477,36.930829700000004,-1.300921,36.828195,Rider_Id_103
4671,Order_No_22670,User_Id_909,Bike,3,Business,7,4,1:31:41 PM,7,4,1:32:02 PM,7,4,1:40:04 PM,7,4,1:46:00 PM,13,27.6,-1.225322,36.80855,-1.2857117,36.7968296,Rider_Id_953
4672,Order_No_6360,User_Id_205,Bike,2,Personal,11,6,11:00:55 AM,11,6,11:01:09 AM,11,6,11:16:34 AM,11,6,11:17:56 AM,12,21.2,-1.2105983999999999,36.8109774,-1.214428,36.883258000000005,Rider_Id_144
4673,Order_No_26780,User_Id_3491,Bike,3,Business,23,6,11:45:27 AM,23,6,11:46:52 AM,23,6,12:02:29 PM,23,6,12:09:01 PM,11,23.246119694548046,-1.28878,36.8168312,-1.2283403,36.8822756,Rider_Id_763
4674,Order_No_11696,User_Id_1402,Bike,3,Business,25,4,10:46:36 AM,25,4,10:49:07 AM,25,4,11:03:50 AM,25,4,11:09:25 AM,17,20.0,-1.2891921999999998,36.825189,-1.3700383,36.9190174,Rider_Id_532
4675,Order_No_2840,User_Id_393,Bike,3,Business,28,4,9:53:37 AM,28,4,9:54:13 AM,28,4,9:54:18 AM,28,4,10:24:24 AM,4,22.4,-1.3167113000000001,36.8301563,-1.3004062,36.829741,Rider_Id_515
4676,Order_No_4235,User_Id_2150,Bike,3,Business,23,4,2:22:42 PM,23,4,2:23:28 PM,23,4,2:41:10 PM,23,4,3:11:17 PM,12,20.7,-1.331619,36.847976,-1.3444459999999998,36.756597,Rider_Id_179
4677,Order_No_14866,User_Id_47,Bike,1,Personal,4,4,11:08:54 AM,4,4,11:09:09 AM,4,4,11:14:58 AM,4,4,11:24:12 AM,15,23.246119694548046,-1.3351642,36.8607766,-1.2758945,36.7648661,Rider_Id_543
4678,Order_No_15410,User_Id_2310,Bike,1,Business,16,4,3:56:49 PM,16,4,3:57:15 PM,16,4,3:57:46 PM,16,4,5:14:07 PM,12,19.3,-1.2981352,36.8213822,-1.2859912,36.8756811,Rider_Id_213
4679,Order_No_19076,User_Id_1850,Bike,3,Business,11,1,2:23:03 PM,11,1,2:25:17 PM,11,1,2:28:58 PM,11,1,2:46:28 PM,6,28.7,-1.2571472,36.795063299999995,-1.3033012,36.8170864,Rider_Id_19
4680,Order_No_22280,User_Id_1244,Bike,3,Business,5,6,9:34:53 AM,5,6,9:35:32 AM,5,6,9:48:24 AM,5,6,9:56:06 AM,11,17.9,-1.331619,36.847976,-1.303596,36.778378000000004,Rider_Id_26
4681,Order_No_23510,User_Id_1874,Bike,3,Business,22,4,11:37:46 AM,22,4,11:39:53 AM,22,4,11:45:09 AM,22,4,11:55:17 AM,7,22.6,-1.2571472,36.795063299999995,-1.2942023,36.7958179,Rider_Id_19
4682,Order_No_26925,User_Id_2383,Bike,3,Business,28,3,10:56:21 AM,28,3,10:57:54 AM,28,3,11:11:39 AM,28,3,11:14:08 AM,2,23.246119694548046,-1.2608993,36.799246000000004,-1.264865,36.810488,Rider_Id_547
4683,Order_No_9973,User_Id_2523,Bike,3,Business,16,4,12:53:53 PM,16,4,12:54:03 PM,16,4,12:54:22 PM,16,4,1:14:42 PM,12,23.246119694548046,-1.2551895,36.7822034,-1.318049,36.8556554,Rider_Id_291
4684,Order_No_11073,User_Id_3517,Bike,3,Business,21,2,3:02:01 PM,21,2,3:02:33 PM,21,2,3:06:38 PM,21,2,3:43:02 PM,16,24.9,-1.300921,36.828195,-1.3882008,36.7699445,Rider_Id_690
4685,Order_No_26380,User_Id_517,Bike,3,Business,7,1,8:33:30 AM,7,1,8:33:47 AM,7,1,8:36:41 AM,7,1,8:47:27 AM,11,21.6,-1.3167113000000001,36.8301563,-1.2574219,36.7927073,Rider_Id_523
4686,Order_No_3706,User_Id_2140,Bike,1,Personal,27,1,1:39:47 PM,27,1,1:40:05 PM,27,1,1:46:28 PM,27,1,2:08:00 PM,5,23.246119694548046,-1.2802327,36.8231859,-1.2545163000000001,36.8243717,Rider_Id_88
4687,Order_No_14531,User_Id_1976,Bike,3,Business,27,2,12:13:50 PM,27,2,12:14:14 PM,27,2,12:18:16 PM,27,2,12:23:09 PM,7,24.0,-1.257028,36.7810435,-1.2952972,36.767964299999996,Rider_Id_854
4688,Order_No_11103,User_Id_830,Bike,3,Business,26,3,4:15:39 PM,26,3,4:18:41 PM,26,3,4:40:25 PM,26,3,4:42:48 PM,10,19.5,-1.2551895,36.7822034,-1.275931,36.8516227,Rider_Id_96
4689,Order_No_14101,User_Id_552,Bike,3,Business,3,1,10:43:14 AM,3,1,10:44:14 AM,3,1,10:58:20 AM,3,1,11:08:18 AM,18,21.6,-1.2765736,36.851364600000004,-1.3562374,36.904295399999995,Rider_Id_344
4690,Order_No_7429,User_Id_393,Bike,3,Business,17,5,12:01:42 PM,17,5,12:01:58 PM,17,5,12:02:48 PM,17,5,12:10:26 PM,14,23.246119694548046,-1.3167113000000001,36.8301563,-1.2991441000000001,36.7528804,Rider_Id_155
4691,Order_No_1978,User_Id_1304,Bike,3,Business,25,1,1:35:37 PM,25,1,1:36:22 PM,25,1,1:44:38 PM,25,1,2:04:07 PM,6,23.246119694548046,-1.2551895,36.7822034,-1.249526,36.7711579,Rider_Id_101
4692,Order_No_21901,User_Id_1992,Bike,3,Business,12,2,11:44:50 AM,12,2,11:46:09 AM,12,2,11:46:57 AM,12,2,11:48:03 AM,1,24.5,-1.2963097,36.7688221,-1.3029871000000002,36.776081899999994,Rider_Id_767
4693,Order_No_3037,User_Id_393,Bike,3,Business,8,4,8:35:26 AM,8,4,10:22:32 AM,8,4,10:22:38 AM,8,4,11:23:57 AM,4,26.4,-1.3177546999999998,36.8303703,-1.3004062,36.829741,Rider_Id_128
4694,Order_No_17794,User_Id_3102,Bike,1,Personal,26,6,6:35:20 PM,26,6,6:36:37 PM,26,6,6:49:19 PM,26,6,6:55:51 PM,1,22.2,-1.2901261999999998,36.7951047,-1.2962618000000001,36.792933399999995,Rider_Id_782
4695,Order_No_25149,User_Id_3283,Bike,3,Business,6,6,2:43:33 PM,6,6,2:44:07 PM,6,6,2:51:32 PM,6,6,2:58:24 PM,5,28.2,-1.2600926000000001,36.8088685,-1.2628473,36.781805,Rider_Id_279
4696,Order_No_20275,User_Id_2293,Bike,1,Personal,9,2,12:58:46 PM,9,2,1:15:38 PM,9,2,1:36:58 PM,9,2,1:53:27 PM,7,22.3,-1.2861764999999998,36.8209086,-1.2551895,36.7822034,Rider_Id_662
4697,Order_No_20142,User_Id_816,Bike,3,Business,15,5,2:12:30 PM,15,5,2:12:48 PM,15,5,2:21:30 PM,15,5,2:35:31 PM,11,28.2,-1.2860183,36.8975338,-1.290894,36.822971,Rider_Id_785
4698,Order_No_16665,User_Id_103,Bike,3,Business,20,6,12:00:00 PM,20,6,12:00:45 PM,20,6,12:10:48 PM,20,6,12:35:06 PM,9,25.4,-1.2630521000000001,36.806801899999996,-1.3112325,36.8146321,Rider_Id_427
4699,Order_No_22523,User_Id_1245,Bike,3,Business,13,5,8:34:00 AM,13,5,8:34:13 AM,13,5,8:53:01 AM,13,5,9:22:38 AM,17,15.7,-1.300921,36.828195,-1.3198615,36.7110323,Rider_Id_951
4700,Order_No_24986,User_Id_1410,Bike,3,Business,4,2,4:14:32 PM,4,2,4:27:53 PM,4,2,4:32:15 PM,4,2,4:47:01 PM,20,22.5,-1.300921,36.828195,-1.2847613000000002,36.967084,Rider_Id_411
4701,Order_No_22764,User_Id_865,Bike,3,Business,30,2,10:33:26 AM,30,2,11:05:21 AM,30,2,11:17:59 AM,30,2,11:35:22 AM,22,23.246119694548046,-1.174484,36.914608,-1.2456412000000001,36.7955298,Rider_Id_61
4702,Order_No_5135,User_Id_2509,Bike,3,Business,12,2,12:22:13 PM,12,2,12:25:06 PM,12,2,12:49:49 PM,12,2,12:55:22 PM,6,24.3,-1.2571472,36.795063299999995,-1.2933788999999998,36.808753499999995,Rider_Id_362
4703,Order_No_27585,User_Id_778,Bike,3,Business,12,2,1:30:52 PM,12,2,1:48:03 PM,12,2,2:07:39 PM,12,2,2:17:37 PM,7,23.1,-1.2890253999999999,36.7990753,-1.2595421999999998,36.7871178,Rider_Id_749
4704,Order_No_15569,User_Id_2956,Bike,3,Business,29,4,5:37:20 PM,29,4,5:52:34 PM,29,4,6:04:09 PM,29,4,6:12:55 PM,7,20.8,-1.225322,36.80855,-1.2584143,36.8048002,Rider_Id_675
4705,Order_No_14577,User_Id_2154,Bike,3,Business,11,4,3:00:08 PM,11,4,3:19:02 PM,11,4,4:12:16 PM,11,4,4:15:25 PM,10,27.2,-1.2765736,36.851364600000004,-1.2551895,36.7822034,Rider_Id_697
4706,Order_No_17128,User_Id_1075,Bike,3,Business,12,6,1:55:18 PM,12,6,1:56:34 PM,12,6,2:06:03 PM,12,6,2:11:08 PM,5,25.3,-1.2527958000000001,36.8003131,-1.279395,36.825364,Rider_Id_539
4707,Order_No_7265,User_Id_2112,Bike,3,Business,26,5,2:31:07 PM,26,5,2:31:32 PM,26,5,2:37:36 PM,26,5,2:38:47 PM,16,23.246119694548046,-1.2551895,36.7822034,-1.2156006000000001,36.8916865,Rider_Id_926
4708,Order_No_9119,User_Id_2582,Bike,3,Business,15,5,10:16:54 AM,15,5,10:32:30 AM,15,5,10:50:46 AM,15,5,10:59:32 AM,6,26.3,-1.3273709999999999,36.840590999999996,-1.3316232,36.8001907,Rider_Id_660
4709,Order_No_18550,User_Id_552,Bike,3,Business,27,2,2:48:33 PM,27,2,2:49:20 PM,27,2,2:49:36 PM,27,2,3:55:14 PM,17,25.7,-1.279395,36.825364,-1.3632162,36.9108253,Rider_Id_703
4710,Order_No_28075,User_Id_3599,Bike,3,Business,3,1,9:10:55 AM,3,1,9:12:18 AM,3,1,9:33:34 AM,3,1,10:00:49 AM,13,18.3,-1.3302996,36.8707935,-1.2742541,36.785846299999996,Rider_Id_438
4711,Order_No_7044,User_Id_2221,Bike,1,Personal,3,3,6:48:05 PM,3,3,6:48:20 PM,3,3,6:53:40 PM,3,3,6:56:01 PM,3,23.5,-1.2652979,36.800039899999994,-1.2666534,36.7935346,Rider_Id_727
4712,Order_No_9788,User_Id_391,Bike,3,Business,11,2,2:30:14 PM,11,2,2:35:26 PM,11,2,2:42:54 PM,11,2,2:52:31 PM,5,22.1,-1.2602337,36.79905479999999,-1.2777923999999998,36.8231577,Rider_Id_456
4713,Order_No_14555,User_Id_1724,Bike,3,Business,4,1,4:01:31 PM,4,1,4:06:08 PM,4,1,4:20:16 PM,4,1,4:25:08 PM,7,22.9,-1.2897812,36.8241429,-1.2553615,36.789537599999996,Rider_Id_100
4714,Order_No_1511,User_Id_2042,Bike,3,Business,14,4,10:43:17 AM,14,4,10:43:52 AM,14,4,10:53:36 AM,14,4,10:56:02 AM,6,25.0,-1.2859912,36.8756811,-1.2860183,36.8975338,Rider_Id_956
